date,symbol,series,prev_close,open,high,low,last,close,vwap,volume,turnover,deliverable_volume,percentdeliverble,year,month,day,weekday,is_month_start,is_month_end,rolling_5_close,rolling_20_close,rolling_5_volume,rolling_std_10,lag_1_close,lag_3_close
2000-01-03,GAIL,EQ,67.8,65.0,70.0,65.0,68.8,68.7,67.91,76055,516516560000.0,772646.0,0.5364,2000,1,3,0,False,False,,,,,,
2000-01-04,GAIL,EQ,68.7,69.85,72.9,66.0,67.0,66.35,67.29,98097,660045745000.0,772646.0,0.5364,2000,1,4,1,False,False,,,,,68.7,
2000-01-05,GAIL,EQ,66.35,68.35,68.7,61.1,63.0,63.2,65.24,92690,604688925000.0,772646.0,0.5364,2000,1,5,2,False,False,,,,,66.35,
2000-01-06,GAIL,EQ,63.2,64.8,67.0,63.0,64.75,64.95,65.55,173654,1138298685000.0,772646.0,0.5364,2000,1,6,3,False,False,,,,,63.2,68.7
2000-01-07,GAIL,EQ,64.95,65.9,65.9,62.0,62.9,62.65,63.76,86590,552138810000.0,772646.0,0.5364,2000,1,7,4,False,False,65.17,,105417.2,,64.95,66.35
2000-01-10,GAIL,EQ,62.65,64.95,64.95,62.0,62.7,62.3,62.81,85104,534497865000.00006,772646.0,0.5364,2000,1,10,0,False,False,63.89,,107227.0,,62.65,63.2
2000-01-11,GAIL,EQ,62.3,62.0,62.4,59.0,59.75,59.8,60.79,97101,590270265000.0,772646.0,0.5364,2000,1,11,1,False,False,62.58,,107027.8,,62.3,64.95
2000-01-12,GAIL,EQ,59.8,62.7,62.7,60.25,61.7,61.55,61.25,97974,600092480000.0,772646.0,0.5364,2000,1,12,2,False,False,62.25,,108084.6,,59.8,62.65
2000-01-13,GAIL,EQ,61.55,62.3,62.5,61.25,61.7,61.85,61.88,28151,174196045000.0,772646.0,0.5364,2000,1,13,3,False,False,61.629999999999995,,78984.0,,61.55,62.3
2000-01-14,GAIL,EQ,61.85,61.75,62.9,60.05,62.9,62.45,61.34,33125,203184300000.0,772646.0,0.5364,2000,1,14,4,False,False,61.589999999999996,,68291.0,2.5968142876309996,61.85,59.8
2000-01-17,GAIL,EQ,62.45,63.5,64.45,62.0,63.7,63.8,63.79,82245,524667225000.0,772646.0,0.5364,2000,1,17,0,False,False,61.89,,67719.2,1.8307254178482404,62.45,61.55
2000-01-18,GAIL,EQ,63.8,64.4,67.9,63.55,66.55,66.95,65.33,70485,460505190000.00006,772646.0,0.5364,2000,1,18,1,False,False,63.32000000000001,,62396.0,1.961858529274971,63.8,61.85
2000-01-19,GAIL,EQ,66.95,70.0,70.0,65.0,66.0,65.8,67.91,119332,810339950000.0,772646.0,0.5364,2000,1,19,2,False,False,64.17,,66667.6,2.1608640247209885,66.95,62.45
2000-01-20,GAIL,EQ,65.8,65.5,66.45,62.85,63.45,63.4,64.26,47088,302608360000.0,772646.0,0.5364,2000,1,20,3,False,False,64.47999999999999,,70455.0,2.0761141587109453,65.8,63.8
2000-01-21,GAIL,EQ,63.4,62.25,64.0,62.0,62.7,62.25,62.62,57404,359439315000.0,772646.0,0.5364,2000,1,21,4,False,False,64.44,,75310.8,2.088600009575806,63.4,66.95
2000-01-24,GAIL,EQ,62.25,63.0,64.25,61.25,62.5,62.15,62.61,53436,334563495000.0,772646.0,0.5364,2000,1,24,0,False,False,64.10999999999999,,69549.0,2.0948349179191643,62.25,65.8
2000-01-25,GAIL,EQ,62.15,61.25,62.45,60.15,61.0,60.55,60.8,81899,497907480000.0,772646.0,0.5364,2000,1,25,1,False,False,62.83,,71831.8,1.9776880441566247,62.15,63.4
2000-01-27,GAIL,EQ,60.55,62.7,63.0,60.5,60.9,60.8,61.17,38220,233801700000.0,772646.0,0.5364,2000,1,27,3,False,False,61.83,,55609.4,2.054669478691578,60.55,62.25
2000-01-28,GAIL,EQ,60.8,61.25,61.25,60.0,60.9,60.85,60.75,17670,107342175000.0,772646.0,0.5364,2000,1,28,4,False,False,61.31999999999999,,49725.8,2.1394443723131196,60.8,62.15
2000-01-31,GAIL,EQ,60.85,60.25,61.0,58.1,58.8,58.5,59.59,24481,145873190000.0,772646.0,0.5364,2000,1,31,0,False,True,60.56999999999999,62.942499999999995,43141.2,2.555870149718542,60.85,60.55
2000-02-01,GAIL,EQ,58.5,59.0,59.8,58.3,58.5,58.6,59.0,34865,205707265000.0,772646.0,0.5364,2000,2,1,1,True,False,59.86,62.4375,39427.0,2.7820905409022614,58.5,60.8
2000-02-02,GAIL,EQ,58.6,60.75,61.95,60.0,61.05,61.05,61.03,31500,192233075000.0,772646.0,0.5364,2000,2,2,2,False,False,59.96,62.1725,29347.2,2.1705670022165098,58.6,60.85
2000-02-03,GAIL,EQ,61.05,60.6,62.45,60.6,61.4,60.95,60.77,179501,1090842325000.0,772646.0,0.5364,2000,2,3,3,False,False,59.989999999999995,62.06,57603.4,1.5218409903797616,61.05,58.5
2000-02-04,GAIL,EQ,60.95,61.5,61.5,59.0,60.0,59.85,59.77,42005,251056175000.0,772646.0,0.5364,2000,2,4,4,False,False,59.79,61.80499999999999,62470.4,1.269612801867845,60.95,58.6
2000-02-07,GAIL,EQ,59.85,58.0,60.7,58.0,59.0,58.75,59.0,19835,117025325000.0,772646.0,0.5364,2000,2,7,0,False,False,59.839999999999996,61.61,61541.2,1.2323081324625695,59.85,61.05
2000-02-08,GAIL,EQ,58.75,58.45,59.25,56.25,56.25,56.95,57.34,43484,249338550000.0,772646.0,0.5364,2000,2,8,1,False,False,59.510000000000005,61.342499999999994,63265.0,1.4053568151106068,58.75,60.95
2000-02-09,GAIL,EQ,56.95,59.45,59.5,57.0,58.75,58.75,58.46,20148,117791875000.0,772646.0,0.5364,2000,2,9,2,False,False,59.05,61.29,60994.6,1.3975077022248679,56.95,59.85
2000-02-10,GAIL,EQ,58.75,59.8,62.0,59.3,61.6,61.5,60.32,102515,618341355000.0,772646.0,0.5364,2000,2,10,3,False,False,59.160000000000004,61.2875,45597.4,1.4844097218161416,58.75,58.75
2000-02-11,GAIL,EQ,61.5,63.1,65.0,60.1,60.1,60.3,61.71,40995,252999750000.0,772646.0,0.5364,2000,2,11,4,False,False,59.25,61.21,45395.4,1.441488428288254,61.5,56.95
2000-02-14,GAIL,EQ,60.3,61.0,61.9,57.0,57.9,57.15,58.86,38631,227378415000.0,772646.0,0.5364,2000,2,14,0,False,False,58.92999999999999,60.94500000000001,49154.6,1.601917254070554,60.3,58.75
