date,symbol,series,prev_close,open,high,low,last,close,vwap,volume,turnover,deliverable_volume,percentdeliverble,year,month,day,weekday,is_month_start,is_month_end,rolling_5_close,rolling_20_close,rolling_5_volume,rolling_std_10,lag_1_close,lag_3_close
2000-01-03,BPCL,EQ,381.2,405.0,407.0,393.05,397.75,399.25,399.32,8720,348202920000.0,443175.0,0.4438,2000,1,3,0,False,False,,,,,,
2000-01-04,BPCL,EQ,399.25,397.75,397.75,367.4,377.45,370.5,375.71,22820,857369935000.0,443175.0,0.4438,2000,1,4,1,False,False,,,,,399.25,
2000-01-05,BPCL,EQ,370.5,350.0,385.0,350.0,360.1,359.95,359.96,152538,5490785425000.0,443175.0,0.4438,2000,1,5,2,False,False,,,,,370.5,
2000-01-06,BPCL,EQ,359.95,362.0,384.0,362.0,381.65,380.3,380.1,59554,2263622690000.0,443175.0,0.4438,2000,1,6,3,False,False,,,,,359.95,399.25
2000-01-07,BPCL,EQ,380.3,369.0,390.0,366.0,381.5,379.85,378.33,43187,1633889860000.0,443175.0,0.4438,2000,1,7,4,False,False,377.96999999999997,,57363.8,,380.3,370.5
2000-01-10,BPCL,EQ,379.85,380.0,394.5,380.0,383.2,384.95,387.76,52234,2025402100000.0,443175.0,0.4438,2000,1,10,0,False,False,375.11,,66066.6,,379.85,359.95
2000-01-11,BPCL,EQ,384.95,385.0,385.0,366.0,370.25,372.8,371.95,17112,636485110000.0,443175.0,0.4438,2000,1,11,1,False,False,375.57,,64925.0,,384.95,380.3
2000-01-12,BPCL,EQ,372.8,380.0,382.0,375.0,378.0,378.0,376.3,5783,217614045000.00003,443175.0,0.4438,2000,1,12,2,False,False,379.18,,35574.0,,372.8,379.85
2000-01-13,BPCL,EQ,378.0,380.0,380.0,373.0,378.0,376.0,375.05,2297,86148750000.0,443175.0,0.4438,2000,1,13,3,False,False,378.32,,24122.6,,378.0,384.95
2000-01-14,BPCL,EQ,376.0,378.0,382.0,373.0,373.0,374.4,379.33,18856,715265880000.0,443175.0,0.4438,2000,1,14,4,False,False,377.23,,19256.4,10.181846590869457,376.0,372.8
2000-01-17,BPCL,EQ,374.4,379.0,379.0,372.0,377.0,375.85,377.91,133538,5046554705000.0,443175.0,0.4438,2000,1,17,0,False,False,375.41,,35517.2,6.770967434569434,374.4,378.0
2000-01-18,BPCL,EQ,375.85,375.0,391.95,373.1,380.95,380.75,380.39,39481,1501833860000.0,443175.0,0.4438,2000,1,18,1,False,False,377.0,,39991.0,6.7461120490084925,375.85,376.0
2000-01-19,BPCL,EQ,380.75,381.3,389.8,375.0,376.9,376.85,379.39,41115,1559879300000.0,443175.0,0.4438,2000,1,19,2,False,False,376.77,,47057.4,3.567075521737299,380.75,374.4
2000-01-20,BPCL,EQ,376.85,376.0,378.0,369.0,373.0,371.2,374.94,25740,965102500000.0,443175.0,0.4438,2000,1,20,3,False,False,375.81,,51746.0,4.03774208080591,376.85,375.85
2000-01-21,BPCL,EQ,371.2,372.5,372.5,367.0,369.9,369.3,369.41,5960,220169395000.00003,443175.0,0.4438,2000,1,21,4,False,False,374.79,,49166.8,4.572125690894021,371.2,380.75
2000-01-24,BPCL,EQ,369.3,385.0,385.0,352.1,352.1,355.2,361.86,6035,218382605000.0,443175.0,0.4438,2000,1,24,0,False,False,370.65999999999997,,23666.2,7.092760393528044,369.3,376.85
2000-01-25,BPCL,EQ,355.2,350.0,360.0,345.0,350.0,348.55,350.78,52396,1837940170000.0,443175.0,0.4438,2000,1,25,1,False,False,364.22,,26249.2,10.506183364518678,355.2,371.2
2000-01-27,BPCL,EQ,348.55,355.0,376.45,350.05,366.0,365.9,361.75,135737,4910252890000.0,443175.0,0.4438,2000,1,27,3,False,False,362.03000000000003,,45173.6,10.254267404354158,348.55,369.3
2000-01-28,BPCL,EQ,365.9,337.35,392.4,337.35,378.0,375.25,373.5,79935,2985536410000.0,443175.0,0.4438,2000,1,28,4,False,False,362.84,,56012.6,10.203247032195199,365.9,355.2
2000-01-31,BPCL,EQ,375.25,370.0,385.0,370.0,381.25,382.2,380.99,31151,1186816670000.0,443175.0,0.4438,2000,1,31,0,False,True,365.41999999999996,373.8525,61050.8,10.908112424552046,375.25,348.55
2000-02-01,BPCL,EQ,382.2,380.0,390.0,376.0,380.95,378.95,380.94,60620,2309278385000.0,443175.0,0.4438,2000,2,1,1,True,False,370.16999999999996,372.8375,71967.8,11.13128848486703,382.2,365.9
2000-02-02,BPCL,EQ,378.95,384.0,409.0,382.5,392.25,400.3,394.58,168656,6654781085000.0,443175.0,0.4438,2000,2,2,2,False,False,380.52,374.3275,95219.8,14.388386520616773,378.95,375.25
2000-02-03,BPCL,EQ,400.3,400.0,405.0,368.3,385.9,381.8,381.83,93248,3560455129999.9995,443175.0,0.4438,2000,2,3,3,False,False,383.7,375.42,86722.0,14.642537917542384,400.3,382.2
2000-02-04,BPCL,EQ,381.8,393.0,393.0,367.25,374.45,370.85,377.11,24934,940293365000.0,443175.0,0.4438,2000,2,4,4,False,False,382.82,374.9475,75721.8,14.647377467200963,381.8,378.95
2000-02-07,BPCL,EQ,370.85,385.0,385.0,360.25,369.9,368.4,368.6,7598,280060175000.0,443175.0,0.4438,2000,2,7,0,False,False,380.06000000000006,374.375,71011.2,14.674217753143319,370.85,400.3
2000-02-08,BPCL,EQ,368.4,369.75,370.0,340.75,344.0,353.8,360.49,34263,1235142175000.0,443175.0,0.4438,2000,2,8,1,False,False,375.03000000000003,372.8175,65739.8,14.865582920139909,368.4,381.8
2000-02-09,BPCL,EQ,353.8,369.0,382.1,352.05,379.9,380.75,379.2,131659,4992524325000.0,443175.0,0.4438,2000,2,9,2,False,False,371.12,373.215,58340.4,12.352264749609434,353.8,370.85
2000-02-10,BPCL,EQ,380.75,368.5,374.5,350.3,350.3,350.3,355.83,38342,1364328630000.0,443175.0,0.4438,2000,2,10,3,False,False,364.82000000000005,371.83,47359.2,14.536291747821286,380.75,368.4
2000-02-11,BPCL,EQ,350.3,359.9,360.0,322.3,329.0,327.7,333.68,24900,830862375000.0,443175.0,0.4438,2000,2,11,4,False,False,356.19,369.41499999999996,47352.4,20.66259973424878,350.3,353.8
2000-02-14,BPCL,EQ,327.7,329.0,353.9,320.0,353.9,352.05,343.44,51815,1779511320000.0,443175.0,0.4438,2000,2,14,0,False,False,352.92,368.2975,56195.8,20.80357608147643,327.7,380.75
